keypoint_id,accuracy,count,avg_distance,std_distance,accuracy_pct
10,0.3333,156,0.4146,0.3007,33.33
9,0.3611,72,0.3623,0.2667,36.11
5,0.3736,182,0.4046,0.3071,37.36
7,0.435,600,0.3268,0.2525,43.5
1,0.4778,90,0.2538,0.2291,47.78
3,0.4958,240,0.207,0.1418,49.58
8,0.5714,42,0.3242,0.3155,57.14
0,0.5824,182,0.2385,0.2309,58.24
4,0.5919,272,0.2381,0.2391,59.19
12,0.6,240,0.1911,0.1599,60.0
2,0.6078,306,0.1949,0.1649,60.78
11,0.6762,420,0.2356,0.2791,67.62
6,0.68,600,0.2404,0.2719,68.0
