keypoint_id,accuracy,count,avg_distance,std_distance,accuracy_pct
1,0.5769,156,0.177,0.1908,57.69
19,0.5936,342,0.1849,0.1752,59.36
16,0.6132,380,0.1809,0.1819,61.31999999999999
29,0.6429,182,0.2015,0.2178,64.29
18,0.6429,462,0.1591,0.1617,64.29
26,0.6444,90,0.1845,0.2064,64.44
27,0.6515,132,0.2119,0.2264,65.14999999999999
0,0.652,342,0.1554,0.1653,65.2
17,0.6583,240,0.165,0.18,65.83
20,0.7143,56,0.135,0.1408,71.43
28,0.7273,132,0.1432,0.1855,72.72999999999999
14,0.7762,210,0.1069,0.174,77.62
2,0.7875,240,0.0873,0.1019,78.75
3,0.8187,182,0.0954,0.0901,81.87
23,0.8222,90,0.1179,0.1207,82.22
13,0.8571,182,0.0962,0.1188,85.71
15,0.859,156,0.0858,0.1002,85.9
22,0.8611,72,0.0919,0.103,86.11
25,0.9048,42,0.0769,0.1192,90.48
21,0.9091,110,0.0689,0.1075,90.91
12,0.9103,156,0.0729,0.0855,91.03
24,0.9111,90,0.0595,0.0945,91.11
11,0.9176,182,0.0583,0.0921,91.75999999999999
10,0.9222,90,0.0724,0.0858,92.22
4,0.9924,132,0.0274,0.0378,99.24
5,1.0,12,0.057,0.0593,100.0
6,1.0,12,0.0844,0.0524,100.0
7,1.0,6,0.0733,0.072,100.0
