keypoint_id,accuracy,count,avg_distance,std_distance,accuracy_pct
4,0.761,272,0.1308,0.1479,76.1
7,0.8106,132,0.1143,0.1275,81.06
5,0.8269,156,0.1344,0.1655,82.69
2,0.8348,702,0.1049,0.1039,83.48
3,0.8618,702,0.1041,0.0983,86.18
10,0.8696,552,0.0901,0.082,86.96000000000001
0,0.8704,702,0.0942,0.0956,87.03999999999999
1,0.8803,702,0.0969,0.0944,88.03
8,0.8867,600,0.0821,0.0754,88.67
11,0.8953,506,0.0847,0.0835,89.53
9,0.9167,600,0.0724,0.076,91.67
6,0.9451,182,0.0687,0.0709,94.51
16,0.9601,702,0.0637,0.0631,96.00999999999999
17,0.9687,702,0.0466,0.0578,96.87
14,0.9837,306,0.0511,0.0522,98.37
15,0.9854,342,0.0534,0.053,98.54
13,0.9881,420,0.0497,0.0484,98.81
12,0.9895,380,0.0368,0.0456,98.95
