keypoint_id,accuracy,count,avg_distance,std_distance,accuracy_pct
0,0.2977,702,0.1752,0.1745,29.770000000000003
8,0.3312,462,0.1493,0.1548,33.12
1,0.3556,90,0.1685,0.1654,35.56
5,0.3633,600,0.1337,0.1452,36.33
2,0.3735,506,0.1246,0.1203,37.35
4,0.3917,600,0.146,0.1645,39.17
6,0.4524,420,0.1335,0.1696,45.24
3,0.455,756,0.1161,0.1435,45.5
7,0.4763,380,0.1171,0.1488,47.63
