keypoint_id,accuracy,count,avg_distance,std_distance,accuracy_pct
6,0.3815,650,0.1541,0.1153,38.15
7,0.4369,650,0.1403,0.1024,43.69
8,0.55,380,0.1614,0.1785,55.00000000000001
9,0.5619,420,0.1589,0.1888,56.19
2,0.584,702,0.1241,0.1371,58.4
4,0.586,756,0.1157,0.122,58.599999999999994
3,0.5939,756,0.1203,0.1218,59.39
5,0.6574,756,0.1031,0.12,65.74
1,0.7593,702,0.0882,0.1206,75.92999999999999
0,0.7831,650,0.0943,0.146,78.31
