keypoint_id,accuracy,count,avg_distance,std_distance,accuracy_pct
10,0.2885,156,0.1544,0.1416,28.849999999999998
9,0.2917,72,0.106,0.0868,29.17
3,0.3125,240,0.0994,0.0734,31.25
7,0.3267,600,0.1543,0.1447,32.67
8,0.381,42,0.1867,0.1984,38.1
1,0.4111,90,0.101,0.0973,41.11
2,0.4412,306,0.077,0.07,44.12
12,0.4542,240,0.0919,0.095,45.42
5,0.4725,182,0.1659,0.202,47.25
0,0.511,182,0.0819,0.0894,51.1
11,0.619,420,0.097,0.1459,61.9
6,0.6217,600,0.0942,0.1233,62.17
4,0.739,272,0.0493,0.0675,73.9
