keypoint_id,accuracy,count,avg_distance,std_distance,accuracy_pct
13,0.4394,132,0.1574,0.1529,43.94
11,0.4725,182,0.1693,0.1678,47.25
12,0.5303,132,0.1626,0.177,53.03
9,0.5553,506,0.1111,0.1091,55.53
10,0.5758,462,0.1203,0.1347,57.58
2,0.7083,600,0.0785,0.11,70.83
14,0.7244,156,0.0811,0.0722,72.44
3,0.7373,552,0.0564,0.0731,73.72999999999999
1,0.8024,420,0.0476,0.053,80.24
0,0.8053,380,0.0504,0.0517,80.53
5,0.9417,600,0.028,0.0324,94.17
4,0.9674,552,0.0279,0.0272,96.74000000000001
8,0.9978,462,0.0138,0.0131,99.78
6,1.0,462,0.018,0.0135,100.0
7,1.0,600,0.0137,0.0113,100.0
