category,pck@0.05,pck@0.10,pck@0.20
aeroplane,57.14285714285714,57.14285714285714,71.42857142857143
aeroplane,50.0,50.0,66.66666666666666
aeroplane,66.66666666666666,100.0,100.0
aeroplane,50.0,75.0,75.0
aeroplane,80.0,80.0,80.0
aeroplane,100.0,100.0,100.0
aeroplane,25.0,50.0,50.0
aeroplane,85.71428571428571,85.71428571428571,85.71428571428571
aeroplane,57.14285714285714,57.14285714285714,85.71428571428571
aeroplane,25.0,75.0,100.0
aeroplane,57.14285714285714,71.42857142857143,71.42857142857143
aeroplane,60.0,80.0,80.0
aeroplane,83.33333333333334,100.0,100.0
aeroplane,71.42857142857143,71.42857142857143,85.71428571428571
aeroplane,100.0,100.0,100.0
aeroplane,71.42857142857143,85.71428571428571,100.0
aeroplane,100.0,100.0,100.0
aeroplane,25.0,25.0,50.0
aeroplane,71.42857142857143,85.71428571428571,100.0
aeroplane,33.33333333333333,100.0,100.0
aeroplane,66.66666666666666,66.66666666666666,83.33333333333334
aeroplane,100.0,100.0,100.0
aeroplane,80.0,80.0,80.0
aeroplane,50.0,50.0,75.0
aeroplane,50.0,66.66666666666666,100.0
aeroplane,75.0,75.0,100.0
aeroplane,66.66666666666666,66.66666666666666,83.33333333333334
aeroplane,100.0,100.0,100.0
aeroplane,25.0,50.0,75.0
aeroplane,100.0,100.0,100.0
aeroplane,50.0,62.5,62.5
aeroplane,100.0,100.0,100.0
aeroplane,80.0,80.0,80.0
aeroplane,66.66666666666666,77.77777777777779,77.77777777777779
aeroplane,77.77777777777779,77.77777777777779,88.88888888888889
aeroplane,83.33333333333334,83.33333333333334,83.33333333333334
aeroplane,57.14285714285714,85.71428571428571,85.71428571428571
aeroplane,57.14285714285714,57.14285714285714,85.71428571428571
aeroplane,100.0,100.0,100.0
aeroplane,90.0,90.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,77.77777777777779,77.77777777777779,88.88888888888889
aeroplane,100.0,100.0,100.0
aeroplane,50.0,83.33333333333334,83.33333333333334
aeroplane,90.9090909090909,100.0,100.0
aeroplane,60.0,80.0,80.0
aeroplane,77.77777777777779,77.77777777777779,88.88888888888889
aeroplane,100.0,100.0,100.0
aeroplane,83.33333333333334,83.33333333333334,83.33333333333334
aeroplane,75.0,75.0,75.0
aeroplane,77.77777777777779,77.77777777777779,77.77777777777779
aeroplane,57.14285714285714,57.14285714285714,71.42857142857143
aeroplane,90.0,100.0,100.0
aeroplane,85.71428571428571,85.71428571428571,100.0
aeroplane,66.66666666666666,66.66666666666666,83.33333333333334
aeroplane,50.0,75.0,75.0
aeroplane,46.15384615384615,61.53846153846154,61.53846153846154
aeroplane,100.0,100.0,100.0
aeroplane,62.5,62.5,75.0
aeroplane,68.75,81.25,87.5
aeroplane,62.5,62.5,87.5
aeroplane,75.0,100.0,100.0
aeroplane,80.0,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,50.0,50.0,58.333333333333336
aeroplane,90.9090909090909,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,87.5,87.5,93.75
aeroplane,75.0,91.66666666666666,91.66666666666666
aeroplane,83.33333333333334,100.0,100.0
aeroplane,66.66666666666666,83.33333333333334,100.0
aeroplane,40.0,40.0,60.0
aeroplane,76.92307692307693,76.92307692307693,84.61538461538461
aeroplane,83.33333333333334,91.66666666666666,91.66666666666666
aeroplane,75.0,75.0,75.0
aeroplane,38.46153846153847,46.15384615384615,53.84615384615385
aeroplane,54.54545454545454,54.54545454545454,54.54545454545454
aeroplane,57.14285714285714,71.42857142857143,71.42857142857143
aeroplane,57.14285714285714,57.14285714285714,71.42857142857143
aeroplane,85.71428571428571,85.71428571428571,100.0
aeroplane,66.66666666666666,75.0,91.66666666666666
aeroplane,66.66666666666666,66.66666666666666,66.66666666666666
aeroplane,45.45454545454545,63.63636363636363,72.72727272727273
aeroplane,100.0,100.0,100.0
aeroplane,33.33333333333333,50.0,66.66666666666666
aeroplane,46.15384615384615,61.53846153846154,76.92307692307693
aeroplane,87.5,100.0,100.0
aeroplane,85.71428571428571,85.71428571428571,100.0
aeroplane,83.33333333333334,100.0,100.0
aeroplane,83.33333333333334,100.0,100.0
aeroplane,41.66666666666667,50.0,66.66666666666666
aeroplane,90.9090909090909,100.0,100.0
aeroplane,80.0,100.0,100.0
aeroplane,69.23076923076923,69.23076923076923,92.3076923076923
aeroplane,78.57142857142857,92.85714285714286,100.0
aeroplane,75.0,100.0,100.0
aeroplane,75.0,91.66666666666666,100.0
aeroplane,44.44444444444444,55.55555555555556,66.66666666666666
aeroplane,69.23076923076923,76.92307692307693,92.3076923076923
aeroplane,71.42857142857143,85.71428571428571,85.71428571428571
aeroplane,83.33333333333334,83.33333333333334,83.33333333333334
aeroplane,66.66666666666666,66.66666666666666,75.0
aeroplane,70.0,70.0,70.0
aeroplane,60.0,60.0,80.0
aeroplane,71.42857142857143,78.57142857142857,85.71428571428571
aeroplane,80.0,90.0,100.0
aeroplane,14.285714285714285,28.57142857142857,85.71428571428571
aeroplane,60.0,60.0,60.0
aeroplane,45.45454545454545,54.54545454545454,81.81818181818183
aeroplane,75.0,75.0,100.0
aeroplane,42.857142857142854,42.857142857142854,71.42857142857143
aeroplane,75.0,83.33333333333334,100.0
aeroplane,66.66666666666666,66.66666666666666,91.66666666666666
aeroplane,85.71428571428571,85.71428571428571,85.71428571428571
aeroplane,85.71428571428571,85.71428571428571,100.0
aeroplane,80.0,90.0,90.0
aeroplane,36.36363636363637,45.45454545454545,81.81818181818183
aeroplane,72.72727272727273,72.72727272727273,81.81818181818183
aeroplane,100.0,100.0,100.0
aeroplane,58.333333333333336,66.66666666666666,83.33333333333334
aeroplane,80.0,90.0,90.0
aeroplane,44.44444444444444,66.66666666666666,77.77777777777779
aeroplane,81.25,100.0,100.0
aeroplane,75.0,75.0,75.0
aeroplane,66.66666666666666,93.33333333333333,100.0
aeroplane,100.0,100.0,100.0
aeroplane,60.0,60.0,60.0
aeroplane,69.23076923076923,84.61538461538461,100.0
aeroplane,75.0,75.0,91.66666666666666
aeroplane,62.5,62.5,75.0
aeroplane,80.0,80.0,100.0
aeroplane,70.0,70.0,80.0
aeroplane,66.66666666666666,77.77777777777779,77.77777777777779
aeroplane,60.0,60.0,80.0
aeroplane,100.0,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,50.0,50.0,75.0
aeroplane,75.0,75.0,100.0
aeroplane,80.0,80.0,100.0
aeroplane,33.33333333333333,100.0,100.0
aeroplane,75.0,100.0,100.0
aeroplane,50.0,50.0,100.0
aeroplane,60.0,80.0,80.0
aeroplane,100.0,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,60.0,60.0,80.0
aeroplane,100.0,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,60.0,80.0,80.0
aeroplane,75.0,75.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,40.0,40.0,40.0
aeroplane,66.66666666666666,66.66666666666666,66.66666666666666
aeroplane,100.0,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,50.0,50.0,75.0
aeroplane,60.0,60.0,80.0
aeroplane,0.0,0.0,100.0
aeroplane,25.0,50.0,75.0
aeroplane,69.23076923076923,69.23076923076923,69.23076923076923
aeroplane,80.0,100.0,100.0
aeroplane,71.42857142857143,71.42857142857143,71.42857142857143
aeroplane,72.22222222222221,88.88888888888889,100.0
aeroplane,55.55555555555556,66.66666666666666,77.77777777777779
aeroplane,83.33333333333334,100.0,100.0
aeroplane,71.42857142857143,85.71428571428571,100.0
aeroplane,88.88888888888889,88.88888888888889,100.0
aeroplane,93.75,93.75,100.0
aeroplane,76.92307692307693,84.61538461538461,92.3076923076923
aeroplane,91.66666666666666,91.66666666666666,91.66666666666666
aeroplane,100.0,100.0,100.0
aeroplane,76.92307692307693,84.61538461538461,100.0
aeroplane,60.0,80.0,80.0
aeroplane,76.92307692307693,84.61538461538461,92.3076923076923
aeroplane,57.14285714285714,57.14285714285714,71.42857142857143
aeroplane,92.85714285714286,92.85714285714286,92.85714285714286
aeroplane,85.71428571428571,92.85714285714286,92.85714285714286
aeroplane,90.0,90.0,90.0
aeroplane,46.15384615384615,53.84615384615385,61.53846153846154
aeroplane,63.63636363636363,63.63636363636363,63.63636363636363
aeroplane,57.14285714285714,57.14285714285714,57.14285714285714
aeroplane,80.0,80.0,86.66666666666667
aeroplane,77.77777777777779,77.77777777777779,88.88888888888889
aeroplane,50.0,58.333333333333336,75.0
aeroplane,60.0,80.0,80.0
aeroplane,63.63636363636363,63.63636363636363,81.81818181818183
aeroplane,100.0,100.0,100.0
aeroplane,20.0,20.0,20.0
aeroplane,76.92307692307693,84.61538461538461,92.3076923076923
aeroplane,85.71428571428571,85.71428571428571,85.71428571428571
aeroplane,83.33333333333334,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,66.66666666666666,66.66666666666666,75.0
aeroplane,92.85714285714286,92.85714285714286,92.85714285714286
aeroplane,100.0,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,84.61538461538461,84.61538461538461,92.3076923076923
aeroplane,66.66666666666666,100.0,100.0
aeroplane,90.9090909090909,90.9090909090909,100.0
aeroplane,62.5,62.5,75.0
aeroplane,66.66666666666666,75.0,91.66666666666666
aeroplane,91.66666666666666,91.66666666666666,91.66666666666666
aeroplane,70.0,70.0,70.0
aeroplane,70.0,70.0,80.0
aeroplane,77.77777777777779,88.88888888888889,88.88888888888889
aeroplane,80.0,80.0,80.0
aeroplane,83.33333333333334,83.33333333333334,91.66666666666666
aeroplane,88.88888888888889,88.88888888888889,100.0
aeroplane,50.0,75.0,87.5
aeroplane,80.0,80.0,80.0
aeroplane,62.5,75.0,87.5
aeroplane,57.14285714285714,57.14285714285714,71.42857142857143
aeroplane,60.0,80.0,80.0
aeroplane,88.88888888888889,88.88888888888889,88.88888888888889
aeroplane,100.0,100.0,100.0
aeroplane,50.0,50.0,75.0
aeroplane,50.0,50.0,50.0
aeroplane,33.33333333333333,50.0,50.0
aeroplane,75.0,75.0,75.0
aeroplane,66.66666666666666,88.88888888888889,88.88888888888889
aeroplane,100.0,100.0,100.0
aeroplane,60.0,60.0,60.0
aeroplane,33.33333333333333,33.33333333333333,100.0
aeroplane,88.88888888888889,88.88888888888889,88.88888888888889
aeroplane,0.0,0.0,0.0
aeroplane,66.66666666666666,66.66666666666666,77.77777777777779
aeroplane,100.0,100.0,100.0
aeroplane,66.66666666666666,66.66666666666666,66.66666666666666
aeroplane,37.5,37.5,50.0
aeroplane,66.66666666666666,66.66666666666666,77.77777777777779
aeroplane,71.42857142857143,71.42857142857143,71.42857142857143
aeroplane,55.55555555555556,55.55555555555556,55.55555555555556
aeroplane,33.33333333333333,33.33333333333333,33.33333333333333
aeroplane,50.0,50.0,50.0
aeroplane,69.23076923076923,76.92307692307693,84.61538461538461
aeroplane,100.0,100.0,100.0
aeroplane,62.5,75.0,87.5
aeroplane,84.61538461538461,100.0,100.0
aeroplane,83.33333333333334,83.33333333333334,100.0
aeroplane,71.42857142857143,85.71428571428571,85.71428571428571
aeroplane,71.42857142857143,71.42857142857143,100.0
aeroplane,90.9090909090909,90.9090909090909,90.9090909090909
aeroplane,83.33333333333334,83.33333333333334,91.66666666666666
aeroplane,75.0,83.33333333333334,83.33333333333334
aeroplane,93.75,100.0,100.0
aeroplane,80.0,80.0,100.0
aeroplane,84.61538461538461,92.3076923076923,92.3076923076923
aeroplane,81.81818181818183,90.9090909090909,100.0
aeroplane,77.77777777777779,100.0,100.0
aeroplane,66.66666666666666,66.66666666666666,77.77777777777779
aeroplane,87.5,93.75,100.0
aeroplane,100.0,100.0,100.0
aeroplane,63.63636363636363,72.72727272727273,72.72727272727273
aeroplane,80.0,86.66666666666667,86.66666666666667
aeroplane,61.53846153846154,76.92307692307693,76.92307692307693
aeroplane,55.55555555555556,66.66666666666666,77.77777777777779
aeroplane,88.23529411764706,94.11764705882352,100.0
aeroplane,81.81818181818183,90.9090909090909,90.9090909090909
aeroplane,44.44444444444444,55.55555555555556,66.66666666666666
aeroplane,60.0,80.0,80.0
aeroplane,16.666666666666664,33.33333333333333,50.0
aeroplane,50.0,75.0,100.0
aeroplane,42.857142857142854,71.42857142857143,85.71428571428571
aeroplane,50.0,50.0,50.0
aeroplane,50.0,83.33333333333334,83.33333333333334
aeroplane,66.66666666666666,66.66666666666666,100.0
aeroplane,40.0,80.0,80.0
aeroplane,40.0,40.0,60.0
aeroplane,44.44444444444444,55.55555555555556,66.66666666666666
aeroplane,62.5,62.5,75.0
aeroplane,60.0,60.0,60.0
aeroplane,42.857142857142854,71.42857142857143,71.42857142857143
aeroplane,50.0,62.5,87.5
aeroplane,0.0,0.0,0.0
aeroplane,44.44444444444444,66.66666666666666,77.77777777777779
aeroplane,42.857142857142854,57.14285714285714,71.42857142857143
aeroplane,50.0,62.5,62.5
aeroplane,44.44444444444444,44.44444444444444,66.66666666666666
aeroplane,25.0,50.0,50.0
aeroplane,50.0,50.0,75.0
aeroplane,33.33333333333333,66.66666666666666,100.0
aeroplane,33.33333333333333,66.66666666666666,88.88888888888889
aeroplane,66.66666666666666,77.77777777777779,88.88888888888889
aeroplane,0.0,0.0,33.33333333333333
aeroplane,60.0,60.0,60.0
aeroplane,53.333333333333336,53.333333333333336,60.0
aeroplane,100.0,100.0,100.0
aeroplane,63.63636363636363,72.72727272727273,81.81818181818183
aeroplane,85.71428571428571,85.71428571428571,92.85714285714286
aeroplane,76.92307692307693,76.92307692307693,100.0
aeroplane,83.33333333333334,100.0,100.0
aeroplane,83.33333333333334,83.33333333333334,100.0
aeroplane,88.88888888888889,88.88888888888889,88.88888888888889
aeroplane,84.61538461538461,84.61538461538461,84.61538461538461
aeroplane,61.53846153846154,61.53846153846154,76.92307692307693
aeroplane,93.33333333333333,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,78.57142857142857,78.57142857142857,92.85714285714286
aeroplane,58.333333333333336,83.33333333333334,100.0
aeroplane,77.77777777777779,88.88888888888889,100.0
aeroplane,87.5,93.75,100.0
aeroplane,71.42857142857143,71.42857142857143,71.42857142857143
aeroplane,100.0,100.0,100.0
aeroplane,70.0,70.0,80.0
aeroplane,70.58823529411765,76.47058823529412,82.35294117647058
aeroplane,66.66666666666666,73.33333333333333,80.0
aeroplane,60.0,60.0,80.0
aeroplane,94.73684210526315,94.73684210526315,100.0
aeroplane,88.88888888888889,88.88888888888889,88.88888888888889
aeroplane,63.63636363636363,72.72727272727273,72.72727272727273
aeroplane,50.0,50.0,50.0
aeroplane,60.0,70.0,70.0
aeroplane,100.0,100.0,100.0
aeroplane,33.33333333333333,33.33333333333333,33.33333333333333
aeroplane,85.71428571428571,92.85714285714286,100.0
aeroplane,71.42857142857143,85.71428571428571,100.0
aeroplane,100.0,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,75.0,75.0,83.33333333333334
aeroplane,64.28571428571429,64.28571428571429,85.71428571428571
aeroplane,90.0,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,78.57142857142857,85.71428571428571,92.85714285714286
aeroplane,75.0,83.33333333333334,91.66666666666666
aeroplane,100.0,100.0,100.0
aeroplane,81.81818181818183,90.9090909090909,100.0
aeroplane,50.0,50.0,62.5
aeroplane,91.66666666666666,100.0,100.0
aeroplane,90.9090909090909,90.9090909090909,90.9090909090909
aeroplane,45.45454545454545,45.45454545454545,81.81818181818183
aeroplane,55.55555555555556,55.55555555555556,66.66666666666666
aeroplane,40.0,40.0,80.0
aeroplane,69.23076923076923,69.23076923076923,92.3076923076923
aeroplane,77.77777777777779,77.77777777777779,88.88888888888889
aeroplane,50.0,50.0,87.5
aeroplane,60.0,80.0,80.0
aeroplane,57.14285714285714,57.14285714285714,71.42857142857143
aeroplane,100.0,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,80.0,100.0,100.0
aeroplane,83.33333333333334,83.33333333333334,83.33333333333334
aeroplane,57.14285714285714,71.42857142857143,85.71428571428571
aeroplane,80.0,80.0,100.0
aeroplane,83.33333333333334,100.0,100.0
aeroplane,75.0,75.0,87.5
aeroplane,75.0,83.33333333333334,91.66666666666666
aeroplane,90.0,90.0,90.0
aeroplane,60.0,60.0,80.0
aeroplane,60.0,80.0,100.0
aeroplane,90.0,100.0,100.0
aeroplane,66.66666666666666,66.66666666666666,100.0
aeroplane,63.63636363636363,81.81818181818183,100.0
aeroplane,66.66666666666666,77.77777777777779,77.77777777777779
aeroplane,70.0,90.0,90.0
aeroplane,81.81818181818183,100.0,100.0
aeroplane,66.66666666666666,66.66666666666666,77.77777777777779
aeroplane,71.42857142857143,85.71428571428571,85.71428571428571
aeroplane,66.66666666666666,66.66666666666666,66.66666666666666
aeroplane,72.72727272727273,81.81818181818183,90.9090909090909
aeroplane,90.0,90.0,90.0
aeroplane,25.0,25.0,100.0
aeroplane,80.0,80.0,80.0
aeroplane,41.17647058823529,58.82352941176471,70.58823529411765
aeroplane,66.66666666666666,100.0,100.0
aeroplane,10.0,10.0,30.0
aeroplane,61.53846153846154,61.53846153846154,69.23076923076923
aeroplane,63.63636363636363,63.63636363636363,100.0
aeroplane,100.0,100.0,100.0
aeroplane,75.0,75.0,100.0
aeroplane,75.0,87.5,87.5
aeroplane,61.53846153846154,61.53846153846154,76.92307692307693
aeroplane,75.0,75.0,100.0
aeroplane,84.61538461538461,84.61538461538461,92.3076923076923
aeroplane,100.0,100.0,100.0
aeroplane,69.23076923076923,69.23076923076923,69.23076923076923
aeroplane,60.0,80.0,100.0
aeroplane,75.0,75.0,100.0
aeroplane,73.33333333333333,93.33333333333333,100.0
aeroplane,62.5,75.0,75.0
aeroplane,70.58823529411765,70.58823529411765,88.23529411764706
aeroplane,81.81818181818183,90.9090909090909,90.9090909090909
aeroplane,55.55555555555556,55.55555555555556,55.55555555555556
aeroplane,64.28571428571429,64.28571428571429,71.42857142857143
aeroplane,50.0,60.0,70.0
aeroplane,80.0,90.0,95.0
aeroplane,75.0,87.5,100.0
aeroplane,27.27272727272727,27.27272727272727,72.72727272727273
aeroplane,66.66666666666666,66.66666666666666,66.66666666666666
aeroplane,50.0,64.28571428571429,78.57142857142857
aeroplane,66.66666666666666,66.66666666666666,100.0
aeroplane,72.72727272727273,72.72727272727273,81.81818181818183
aeroplane,72.72727272727273,72.72727272727273,81.81818181818183
aeroplane,84.61538461538461,84.61538461538461,100.0
aeroplane,66.66666666666666,83.33333333333334,83.33333333333334
aeroplane,66.66666666666666,100.0,100.0
aeroplane,88.88888888888889,88.88888888888889,88.88888888888889
aeroplane,63.63636363636363,63.63636363636363,63.63636363636363
aeroplane,90.0,90.0,90.0
aeroplane,100.0,100.0,100.0
aeroplane,100.0,100.0,100.0
aeroplane,72.72727272727273,72.72727272727273,72.72727272727273
aeroplane,77.77777777777779,88.88888888888889,100.0
aeroplane,77.77777777777779,88.88888888888889,100.0
aeroplane,92.3076923076923,100.0,100.0
aeroplane,75.0,75.0,75.0
aeroplane,86.66666666666667,86.66666666666667,100.0
aeroplane,77.77777777777779,88.88888888888889,100.0
aeroplane,71.42857142857143,71.42857142857143,71.42857142857143
aeroplane,57.14285714285714,57.14285714285714,78.57142857142857
aeroplane,54.54545454545454,63.63636363636363,81.81818181818183
aeroplane,80.0,80.0,80.0
aeroplane,83.33333333333334,100.0,100.0
aeroplane,55.55555555555556,66.66666666666666,77.77777777777779
aeroplane,33.33333333333333,66.66666666666666,66.66666666666666
aeroplane,27.27272727272727,45.45454545454545,45.45454545454545
aeroplane,100.0,100.0,100.0
aeroplane,50.0,50.0,62.5
aeroplane,42.857142857142854,42.857142857142854,57.14285714285714
aeroplane,50.0,60.0,80.0
aeroplane,75.0,75.0,75.0
aeroplane,50.0,75.0,75.0
aeroplane,57.14285714285714,57.14285714285714,57.14285714285714
aeroplane,42.857142857142854,42.857142857142854,42.857142857142854
aeroplane,100.0,100.0,100.0
aeroplane,62.5,62.5,62.5
aeroplane,100.0,100.0,100.0
aeroplane,28.57142857142857,28.57142857142857,28.57142857142857
aeroplane,80.0,80.0,100.0
aeroplane,57.14285714285714,71.42857142857143,71.42857142857143
aeroplane,55.55555555555556,55.55555555555556,55.55555555555556
aeroplane,0.0,33.33333333333333,33.33333333333333
aeroplane,20.0,30.0,50.0
aeroplane,60.0,60.0,80.0
aeroplane,100.0,100.0,100.0
aeroplane,30.0,50.0,80.0
aeroplane,54.54545454545454,54.54545454545454,63.63636363636363
aeroplane,18.181818181818183,27.27272727272727,36.36363636363637
aeroplane,50.0,50.0,50.0
aeroplane,37.5,37.5,50.0
aeroplane,0.0,100.0,100.0
aeroplane,50.0,72.22222222222221,72.22222222222221
