keypoint_id,accuracy,count,avg_distance,std_distance,accuracy_pct
16,0.0476,42,0.4175,0.341,4.760000000000001
15,0.0604,182,0.2642,0.3005,6.04
19,0.0714,42,0.5299,0.4656,7.140000000000001
14,0.0909,132,0.2721,0.344,9.09
18,0.0952,42,0.4538,0.3299,9.520000000000001
17,0.1429,56,0.3937,0.3724,14.29
9,0.1737,380,0.2738,0.3896,17.37
11,0.1833,240,0.2149,0.2291,18.33
12,0.2083,240,0.2413,0.2258,20.830000000000002
13,0.2095,210,0.2358,0.2144,20.95
8,0.2143,210,0.223,0.2584,21.43
10,0.219,210,0.2487,0.275,21.9
2,0.3333,90,0.104,0.1315,33.33
6,0.3713,342,0.1313,0.2464,37.13
3,0.5381,210,0.0615,0.0632,53.81
4,0.5524,420,0.0941,0.1618,55.24
5,0.5541,462,0.1154,0.232,55.410000000000004
7,0.5738,420,0.1064,0.1956,57.379999999999995
0,0.6154,156,0.0615,0.0762,61.53999999999999
1,0.681,210,0.0731,0.1768,68.10000000000001
